full_text,precinct,ward,PER_WHITE,PER_BLACK,PER_ASIAN,PER_HISP,TOTVOTES,LIGHTFOOT,PRECKWINKLE,P_LIGHT,P_PRECK,
39010,10,39,0.32963606,0.038520122,0.141754047,0.465436894,170,115,55,0.676470588,0.323529412,
39011,11,39,0.403107115,0.01144726,0.219133282,0.349141449,290,239,51,0.824137931,0.175862069,
39012,12,39,0.261930288,0.034348319,0.238096289,0.415273595,330,233,97,0.706060606,0.293939394,
39013,13,39,0.380484118,0.049924357,0.324508316,0.211800306,222,163,59,0.734234234,0.265765766,
39014,14,39,0.492690059,0.022660818,0.122076025,0.312134502,307,251,56,0.817589577,0.182410423,
39015,15,39,0.686831823,0.008423759,0.189882694,0.084231413,355,312,43,0.878873239,0.121126761,
39016,16,39,0.305323593,0.050626304,0.355949895,0.234864301,172,126,46,0.73255814,0.26744186,
39017,17,39,0.627573867,0.008952551,0.076991936,0.258728737,359,290,69,0.807799443,0.192200557,
39018,18,39,0.580700264,0.00853971,0.199829197,0.174210076,302,219,83,0.725165563,0.274834437,
39019,19,39,0.594984795,0.015197569,0.101063833,0.272036476,331,258,73,0.779456193,0.220543807,
39020,20,39,0.798719771,0.009246088,0.038406829,0.131578947,413,352,61,0.852300242,0.147699758,
39021,21,39,0.741877258,0.006317689,0.045126354,0.17870036,289,250,39,0.865051903,0.134948097,
39022,22,39,0.341818174,0.045194805,0.305454545,0.27584416,198,131,67,0.661616162,0.338383838,
39023,23,39,0.836946278,0.006597549,0.034872759,0.098963244,360,325,35,0.902777778,0.097222222,
39024,24,39,0.756920416,0.006920415,0.098615916,0.1133218,458,400,58,0.873362445,0.126637555,
39025,25,39,0.556728229,0.122691296,0.104881268,0.176781001,180,123,57,0.683333333,0.316666667,
39026,26,39,0.638962539,0.000910595,0.249985399,0.081913043,323,270,53,0.835913313,0.164086687,
39027,27,39,0.853846154,0.007692308,0.023076923,0.1,61,51,10,0.836065574,0.163934426,
39028,28,39,0.527406417,0.038770053,0.060160429,0.35026738,425,326,99,0.767058824,0.232941176,
39029,29,39,0.309473685,0.07508772,0.287719307,0.295438587,126,84,42,0.666666667,0.333333333,
39030,30,39,0.430036191,0.068757533,0.211700853,0.240048246,337,234,103,0.694362018,0.305637982,
39031,31,39,0.256382401,0.031504613,0.12058664,0.558392181,254,182,72,0.716535433,0.283464567,
39032,32,39,0.522394337,0.011204834,0.34944788,0.076443161,250,184,66,0.736,0.264,
39033,33,39,0.605470352,0.036883548,0.162038955,0.160795706,352,239,113,0.678977273,0.321022727,
39034,34,39,0.562428414,0.060710195,0.100801832,0.242268034,275,198,77,0.72,0.28,
39035,35,39,0.450612842,0.040374915,0.248738272,0.207642395,305,222,83,0.727868852,0.272131148,
39036,36,39,0.614972156,0.011690383,0.187789934,0.086211975,85,63,22,0.741176471,0.258823529,
39037,37,39,0.780853516,0.021914647,0.07958478,0.084198386,349,278,71,0.796561605,0.203438395,
39038,38,39,0.68729097,0.008361204,0.190635451,0.10367893,212,170,42,0.801886792,0.198113208,
39039,39,39,0.57092582,0.008533529,0.096094272,0.293596106,227,186,41,0.81938326,0.18061674,
39040,40,39,0.639744946,0.019128587,0.188097779,0.129649305,322,271,51,0.841614907,0.158385093,
39041,41,39,0.753717485,0.006505576,0.098513003,0.113382897,388,324,64,0.835051546,0.164948454,
39042,42,39,0.804316883,0.006826775,0.093285429,0.075091415,398,337,61,0.846733668,0.153266332,
39043,43,39,0.808333326,1.42E-16,0.074999999,0.081250009,352,302,50,0.857954545,0.142045455,
39044,44,39,0.848852904,0.002699055,0.067476384,0.074224018,305,249,56,0.816393443,0.183606557,
39045,45,39,0.822474565,0.00362316,0.045896742,0.100230588,346,298,48,0.861271676,0.138728324,
40001,1,40,0.493020653,0.037409269,0.244556115,0.203238417,293,214,79,0.730375427,0.269624573,
40002,2,40,0.450704223,0.068410465,0.212608979,0.247484917,315,241,74,0.765079365,0.234920635,
40003,3,40,0.656410265,0.018315018,0.075457875,0.212454206,428,306,122,0.714953271,0.285046729,
40004,4,40,0.32053743,0.068138197,0.333973128,0.255278309,222,158,64,0.711711712,0.288288288,
40005,5,40,0.542446026,0.03884892,0.151079151,0.242446046,394,281,113,0.71319797,0.28680203,
40006,6,40,0.663799838,0.032056298,0.043002347,0.234558249,431,288,143,0.668213457,0.331786543,
40007,7,40,0.695692887,0.005617977,0.062734081,0.221910111,379,290,89,0.765171504,0.234828496,
40008,8,40,0.649808426,0.052107278,0.059770117,0.21226054,459,318,141,0.692810458,0.307189542,
40009,9,40,0.373421931,0.15681063,0.267774084,0.179401995,264,187,77,0.708333333,0.291666667,
40010,10,40,0.302836227,0.118481245,0.298719125,0.245196706,281,215,66,0.765124555,0.234875445,
40011,11,40,0.570198109,0.024978468,0.113695086,0.260120584,402,311,91,0.773631841,0.226368159,
40012,12,40,0.671381921,0.023939063,0.056583253,0.20892275,297,235,62,0.791245791,0.208754209,
40013,13,40,0.704951855,0.04607978,0.04607978,0.1781293,515,326,189,0.633009709,0.366990291,
40014,14,40,0.486238542,0.050968402,0.231396524,0.191131498,230,175,55,0.760869565,0.239130435,
40015,15,40,0.444951506,0.061608674,0.201369082,0.248716488,305,219,86,0.718032787,0.281967213,
40016,16,40,0.662047739,0.02078522,0.070053888,0.211701299,506,360,146,0.711462451,0.288537549,
40017,17,40,0.491760634,0.073720726,0.228100599,0.183868172,338,241,97,0.713017751,0.286982249,
40018,18,40,0.335288364,0.170087982,0.237536643,0.221896396,209,144,65,0.688995215,0.311004785,
40019,19,40,0.414092664,0.090733588,0.182915057,0.285714289,392,271,121,0.691326531,0.308673469,
40020,20,40,0.471772215,0.111929308,0.1389298,0.248404513,299,213,86,0.712374582,0.287625418,
40021,21,40,0.597523235,0.030959751,0.077399379,0.271671814,446,347,99,0.778026906,0.221973094,
40022,22,40,0.428278683,0.045081971,0.120218573,0.373633887,380,305,75,0.802631579,0.197368421,
40023,23,40,0.556084281,0.061182871,0.099252212,0.25764787,477,344,133,0.721174004,0.278825996,
40024,24,40,0.434566546,0.049696298,0.321921584,0.163445611,257,156,101,0.607003891,0.392996109,
40025,25,40,0.633679149,0.039106146,0.074221858,0.22186755,453,325,128,0.717439294,0.282560706,
40026,26,40,0.62488479,0.037788018,0.09953917,0.211059911,383,282,101,0.736292428,0.263707572,
40027,27,40,0.402522318,0.111928536,0.110877558,0.34944826,433,287,146,0.662817552,0.337182448,
40028,28,40,0.394046777,0.187810071,0.050318929,0.34585399,382,242,140,0.633507853,0.366492147,
40029,29,40,0.568062829,0.02617801,0.220767898,0.152705053,380,287,93,0.755263158,0.244736842,
40030,30,40,0.66951566,0.010446345,0.208926882,0.093067428,406,286,120,0.704433498,0.295566502,
40031,31,40,0.568200838,0.050209207,0.095397495,0.261087858,417,300,117,0.71942446,0.28057554,
40032,32,40,0.591653007,0.039279873,0.063829807,0.273322418,438,315,123,0.719178082,0.280821918,
40033,33,40,0.655372693,0.029041626,0.112294289,0.1819942,411,285,126,0.693430657,0.306569343,
40034,34,40,0.548678729,0.021557719,0.241307365,0.147426979,275,199,76,0.723636364,0.276363636,
40035,35,40,0.491854614,0.093984978,0.243734354,0.142857129,196,125,71,0.637755102,0.362244898,
40036,36,40,0.543315508,0.102673789,0.071657763,0.26417112,355,273,82,0.769014085,0.230985915,
40037,37,40,0.289135534,0.125584109,0.152453276,0.408294367,293,209,84,0.71331058,0.28668942,
40038,38,40,0.752808986,0.018459068,0.060995186,0.141252008,419,285,134,0.680190931,0.319809069,
40039,39,40,0.28409088,0.17424244,0.146464655,0.387626264,82,63,19,0.768292683,0.231707317,
41001,1,41,0.847824617,0.006537044,0.03734173,0.096162059,273,251,22,0.919413919,0.080586081,
41002,2,41,0.893405691,0.001077559,0.016162369,0.07857946,312,282,30,0.903846154,0.096153846,
41003,3,41,0.744859812,0.003738318,0.064485981,0.173831778,318,273,45,0.858490566,0.141509434,
41004,4,41,0.919125685,0.005464481,0.007650273,0.061202183,349,321,28,0.919770774,0.080229226,
41005,5,41,0.878811573,0.002345582,0.011727912,0.093823298,322,284,38,0.881987578,0.118012422,
41006,6,41,0.930719855,0.006024357,0.02008125,0.039158298,384,339,45,0.8828125,0.1171875,
41007,7,41,0.893572788,0.002008076,0.02510095,0.065261658,351,311,40,0.886039886,0.113960114,
41008,8,41,0.893149077,1.23E-10,0.019707078,0.074694617,337,302,35,0.896142433,0.103857567,
41009,9,41,0.722179696,0.006693524,0.131782773,0.111377219,300,254,46,0.846666667,0.153333333,
41010,10,41,0.943902348,0.002157219,0.015103574,0.036679372,397,355,42,0.894206549,0.105793451,
41011,11,41,0.859942727,0.000871896,0.014657822,0.108128613,338,300,38,0.887573964,0.112426036,
41012,12,41,0.777104337,0.006997895,0.07061112,0.138288173,303,257,46,0.848184818,0.151815182,
41013,13,41,0.830097559,0,0.044477424,0.106006135,379,321,58,0.846965699,0.153034301,
41014,14,41,0.879256966,0.001031992,0.033023735,0.073271413,380,337,43,0.886842105,0.113157895,
41015,15,41,0.833469648,0.002250091,0.033006723,0.10276507,416,373,43,0.896634615,0.103365385,
41016,16,41,0.823928679,0.003891151,0.036965475,0.113813646,306,284,22,0.928104575,0.071895425,
41017,17,41,0.889295519,0.001829826,0.021043001,0.068618479,329,271,58,0.823708207,0.176291793,
41018,18,41,0.839953675,0,0.019866176,0.123623449,300,265,35,0.883333333,0.116666667,
41019,19,41,0.886679535,0.007018584,0.047126077,0.047138374,362,321,41,0.886740331,0.113259669,
41020,20,41,0.804776737,0.004153686,0.059190031,0.127725858,240,192,48,0.8,0.2,
41021,21,41,0.839801814,0.004954583,0.008257638,0.134599507,356,298,58,0.837078652,0.162921348,
41022,22,41,0.868739208,0.004317789,0.017271156,0.095854921,369,341,28,0.924119241,0.075880759,
41023,23,41,0.856913075,0.00763491,0.032814497,0.084274328,296,250,46,0.844594595,0.155405405,
41024,24,41,0.785544655,0.0019393,0.059986061,0.13895488,269,237,32,0.881040892,0.118959108,
41025,25,41,0.769383966,0.02527098,0.062129972,0.120599064,122,103,19,0.844262295,0.155737705,
41026,26,41,0.838420298,0.002274733,0.020483939,0.117199733,283,255,28,0.901060071,0.098939929,
41027,27,41,0.83840671,0.017078014,0.035849493,0.09546803,181,147,34,0.812154696,0.187845304,
41028,28,41,0.637270682,0.066301898,0.170260699,0.099452849,192,139,53,0.723958333,0.276041667,
41029,29,41,0.754412033,0.036223352,0.097669485,0.090907329,131,100,31,0.763358779,0.236641221,
41030,30,41,0.841575092,0.002747253,0.033882784,0.108058608,308,261,47,0.847402597,0.152597403,
41031,31,41,0.906088751,0.001031992,0.022703818,0.06501548,426,327,99,0.767605634,0.232394366,
41032,32,41,0.811774146,0.008331504,0.03409302,0.118723769,253,220,33,0.869565217,0.130434783,
41033,33,41,0.788913088,0.005947228,0.067389957,0.117926618,295,259,36,0.877966102,0.122033898,
41034,34,41,0.818271119,0.001964637,0.06286837,0.08546169,304,269,35,0.884868421,0.115131579,
41035,35,41,0.81979083,0.001609011,0.032180209,0.130329846,415,393,22,0.946987952,0.053012048,
41036,36,41,0.805119782,0.006123052,0.057120358,0.123473451,327,285,42,0.871559633,0.128440367,
41037,37,41,0.847593582,0.007130125,0.04456328,0.091800355,355,309,46,0.870422535,0.129577465,
41038,38,41,0.779615697,0.000864472,0.061368881,0.147785905,274,247,27,0.901459854,0.098540146,
41039,39,41,0.811295538,0.009728092,0.071002935,0.089490722,345,299,46,0.866666667,0.133333333,
41040,40,41,0.878186663,0.000944296,0.037771754,0.070821564,347,317,30,0.913544669,0.086455331,
41041,41,41,0.801885597,0.008490642,0.049056056,0.128303414,348,316,32,0.908045977,0.091954023,
41042,42,41,0.92109931,0.004837962,0.027785732,0.045323517,319,275,44,0.862068966,0.137931034,
41043,43,41,0.805555551,0,0.069958848,0.117283955,336,297,39,0.883928571,0.116071429,
41044,44,41,0.879603506,0,0.017910855,0.091541334,347,312,35,0.899135447,0.100864553,
41045,45,41,0.819827586,0.004310345,0.05862069,0.1,271,237,34,0.874538745,0.125461255,
41046,46,41,0.839116724,0.005257624,0.030494216,0.114616189,332,295,37,0.888554217,0.111445783,
41047,47,41,0.81009396,0.005656248,0.078019625,0.074290719,337,302,35,0.896142433,0.103857567,
42001,1,42,0.901895211,0.012263098,0.030100334,0.042363432,335,282,53,0.841791045,0.158208955,
42002,2,42,0.603565827,0.049816475,0.248557921,0.068694282,249,216,33,0.86746988,0.13253012,
42003,3,42,0.570062173,0.080344332,0.25824964,0.053562889,264,220,44,0.833333333,0.166666667,
42004,4,42,0.634036152,0.091365449,0.185240973,0.058734937,453,385,68,0.849889625,0.150110375,
42005,5,42,0.829765524,0.027522959,0.090723749,0.032619775,234,215,19,0.918803419,0.081196581,
42006,6,42,0.64639552,0.089475273,0.172740392,0.056692471,424,344,80,0.811320755,0.188679245,
42007,7,42,0.693974227,0.025727846,0.213270157,0.040622893,362,312,50,0.861878453,0.138121547,
42008,8,42,0.692129656,0.076388874,0.151234561,0.057870366,322,256,66,0.795031056,0.204968944,
42009,9,42,0.605464481,0.062295082,0.219672131,0.086338798,298,245,53,0.822147651,0.177852349,
42010,10,42,0.668935644,0.046410891,0.189356436,0.067450495,331,277,54,0.836858006,0.163141994,
42011,11,42,0.742894057,0.067183463,0.125322997,0.041343669,276,222,54,0.804347826,0.195652174,
42012,12,42,0.80627307,0.049815495,0.079335791,0.042435423,308,264,44,0.857142857,0.142857143,
42013,13,42,0.733487814,0.091541134,0.117033617,0.042873697,387,317,70,0.819121447,0.180878553,
42014,14,42,0.769767377,0.036434107,0.123255801,0.048062096,278,239,39,0.85971223,0.14028777,
42015,15,42,0.803687619,0.031453382,0.104121473,0.045553146,263,238,25,0.904942966,0.095057034,
42016,16,42,0.667330675,0.024900398,0.219123509,0.05876494,300,250,50,0.833333333,0.166666667,
42017,17,42,0.87867975,0.022301517,0.05352364,0.030330062,345,299,46,0.866666667,0.133333333,
42018,18,42,0.754774637,0.042780749,0.135217723,0.048892284,210,180,30,0.857142857,0.142857143,
42019,19,42,0.833917306,0.033637003,0.066573232,0.046951645,428,353,75,0.824766355,0.175233645,
42020,20,42,0.745572611,0.02420307,0.160566703,0.042502953,253,228,25,0.901185771,0.098814229,
42021,21,42,0.680000004,0.04,0.204999999,0.053999997,247,217,30,0.87854251,0.12145749,
42022,22,42,0.72927461,0.029792746,0.15932643,0.053108804,146,136,10,0.931506849,0.068493151,
42023,23,42,0.770320667,0.023862786,0.14914242,0.0365399,323,276,47,0.854489164,0.145510836,
42024,24,42,0.83479022,0.035839157,0.068181813,0.048076924,348,303,45,0.870689655,0.129310345,
42025,25,42,0.672067402,0.050550875,0.204147764,0.051198963,296,242,54,0.817567568,0.182432432,
42026,26,42,0.68204182,0.029520295,0.215867159,0.049200492,364,295,69,0.81043956,0.18956044,
42027,27,42,0.743810549,0.066738428,0.103336921,0.065662002,256,212,44,0.828125,0.171875,
42028,28,42,0.537313572,0.134328206,0.26865667,0.04477615,402,336,66,0.835820896,0.164179104,
42029,29,42,0.627011489,0.048275864,0.228735638,0.068390802,296,242,54,0.817567568,0.182432432,
42030,30,42,0.755814969,0.02325572,0.154650511,0.036046375,360,310,50,0.861111111,0.138888889,
42031,31,42,0.712643677,0.053050398,0.152077807,0.066312998,326,266,60,0.81595092,0.18404908,
42032,32,42,0.659388708,0.041921399,0.112663769,0.158951887,269,239,30,0.888475836,0.111524164,
42033,33,42,0.688125951,0.095135836,0.125894191,0.065808242,331,247,84,0.746223565,0.253776435,
42034,34,42,0.848128346,0.025668456,0.071657746,0.0342246,315,268,47,0.850793651,0.149206349,
42035,35,42,0.663032198,0.037383176,0.21703011,0.052959501,343,288,55,0.839650146,0.160349854,
42036,36,42,0.709195402,0.052298851,0.152873563,0.058045977,354,305,49,0.861581921,0.138418079,
42037,37,42,0.791411043,0.017382413,0.109406953,0.059304703,206,181,25,0.878640777,0.121359223,
42038,38,42,0.802083333,0.015625,0.120659722,0.040798611,276,240,36,0.869565217,0.130434783,
42039,39,42,0.681138794,0.097508891,0.120996445,0.067615656,285,246,39,0.863157895,0.136842105,
42040,40,42,0.590010408,0.066597293,0.213839753,0.097814773,337,268,69,0.795252226,0.204747774,
42041,41,42,0.512571684,0.074988972,0.31760035,0.06352007,269,223,46,0.828996283,0.171003717,
42042,42,42,0.582155046,0.086299367,0.221843001,0.072159923,412,347,65,0.84223301,0.15776699,
43001,1,43,0.72682122,0.160595999,0.038079474,0.036423838,218,183,35,0.839449541,0.160550459,
43002,2,43,0.889776365,0.007188497,0.049520764,0.035143768,355,295,60,0.830985915,0.169014085,
43003,3,43,0.893412286,0.011102887,0.042931162,0.030347891,348,307,41,0.882183908,0.117816092,
43004,4,43,0.888116748,0.013203614,0.047255038,0.031271716,301,255,46,0.84717608,0.15282392,
43005,5,43,0.903901043,0.016175069,0.035204568,0.028544247,321,287,34,0.894080997,0.105919003,
43006,6,43,0.87411167,0.010152288,0.035532995,0.047715738,204,176,28,0.862745098,0.137254902,
43007,7,43,0.815147625,0.068035944,0.037227214,0.062901155,249,204,45,0.819277108,0.180722892,
43008,8,43,0.8,0.065116279,0.054883721,0.053953488,248,202,46,0.814516129,0.185483871,
43009,9,43,0.817034709,0.067823341,0.043375393,0.044164036,378,322,56,0.851851852,0.148148148,
43010,10,43,0.896016215,0.020931796,0.02498312,0.040513163,446,389,57,0.872197309,0.127802691,
43011,11,43,0.925778131,0.007182762,0.0207502,0.031125299,266,225,41,0.845864662,0.154135338,
43012,12,43,0.852173913,0.017391304,0.064596273,0.038509317,222,181,41,0.815315315,0.184684685,
43013,13,43,0.807632406,0.0334891,0.076323973,0.063862929,314,241,73,0.767515924,0.232484076,
43014,14,43,0.889162561,0.014778325,0.032019705,0.04269294,448,403,45,0.899553571,0.100446429,
43015,15,43,0.841847446,0.021693492,0.051784465,0.055283415,325,274,51,0.843076923,0.156923077,
43016,16,43,0.845597105,0.017490953,0.059107358,0.055488541,299,253,46,0.846153846,0.153846154,
43017,17,43,0.904015665,0.014691481,0.038197845,0.030362392,259,217,42,0.837837838,0.162162162,
43018,18,43,0.916109871,0.008908685,0.021529326,0.035634746,394,328,66,0.83248731,0.16751269,
43019,19,43,0.900738309,0.008203445,0.033634126,0.045939294,371,316,55,0.851752022,0.148247978,
43020,20,43,0.856153845,0.016153846,0.062307693,0.045384616,377,322,55,0.854111406,0.145888594,
43021,21,43,0.833557047,0.034899329,0.068456376,0.040939597,311,264,47,0.848874598,0.151125402,
43022,22,43,0.817160367,0.051072523,0.056179776,0.054136874,204,169,35,0.828431373,0.171568627,
43023,23,43,0.874865155,0.039913703,0.039913695,0.032362465,192,168,24,0.875,0.125,
43024,24,43,0.764003672,0.112029387,0.049586778,0.055096419,270,215,55,0.796296296,0.203703704,
43025,25,43,0.863791146,0.011350738,0.08399546,0.029511918,309,256,53,0.828478964,0.171521036,
43026,26,43,0.850144092,0.010086455,0.069164265,0.03314121,298,246,52,0.825503356,0.174496644,
43027,27,43,0.847328244,0.022900763,0.049618321,0.059796438,361,300,61,0.831024931,0.168975069,
43028,28,43,0.803198887,0.04659249,0.075104312,0.060500695,398,327,71,0.82160804,0.17839196,
43029,29,43,0.86808188,0.009097801,0.044730857,0.053070508,336,277,59,0.824404762,0.175595238,
43030,30,43,0.856472166,0.028839705,0.050972502,0.051643193,333,284,49,0.852852853,0.147147147,
43031,31,43,0.775075991,0.066869299,0.037993921,0.100303949,347,290,57,0.83573487,0.16426513,
43032,32,43,0.838200478,0.031570628,0.074190998,0.032359912,331,264,67,0.797583082,0.202416918,
43033,33,43,0.902777776,0.013888889,0.032407408,0.037037039,375,310,65,0.826666667,0.173333333,
43034,34,43,0.861079225,0.017221583,0.063145809,0.037887483,268,219,49,0.817164179,0.182835821,
43035,35,43,0.898021306,0.019786911,0.037290716,0.031202436,385,320,65,0.831168831,0.168831169,
43036,36,43,0.807017544,0.028822055,0.086466165,0.060150376,126,99,27,0.785714286,0.214285714,
43037,37,43,0.787009948,0.032182562,0.101228789,0.054417788,273,217,56,0.794871795,0.205128205,
43038,38,43,0.909255898,0.017241379,0.036297641,0.024500907,320,275,45,0.859375,0.140625,
43039,39,43,0.799187464,0.060650029,0.042367963,0.071967498,240,194,46,0.808333333,0.191666667,
43040,40,43,0.814462417,0.02188392,0.08372978,0.058991437,202,151,51,0.747524752,0.252475248,
43041,41,43,0.8162413,0.038051044,0.052436195,0.07099768,420,345,75,0.821428571,0.178571429,
43042,42,43,0.825882343,0.025098036,0.069019624,0.051764707,281,229,52,0.814946619,0.185053381,
43043,43,43,0.905468026,0.013901761,0.037071362,0.033364226,350,294,56,0.84,0.16,
43044,44,43,0.847842542,0.017411053,0.07342922,0.045420136,304,250,54,0.822368421,0.177631579,
43045,45,43,0.782376476,0.08144195,0.049399196,0.050734312,247,213,34,0.862348178,0.137651822,
43046,46,43,0.878453046,0.016574582,0.042817678,0.042817677,163,140,23,0.858895706,0.141104294,
44001,1,44,0.802955668,0.03886152,0.064039405,0.070060211,492,398,94,0.808943089,0.191056911,
44002,2,44,0.868839427,0.010333866,0.035771062,0.063593006,346,291,55,0.841040462,0.158959538,
44003,3,44,0.827882945,0.027538734,0.060240972,0.063683304,302,252,50,0.834437086,0.165562914,
44004,4,44,0.845008766,0.019264447,0.061295968,0.058668998,315,260,55,0.825396825,0.174603175,
44005,5,44,0.741544364,0.065730691,0.103382253,0.068283342,319,244,75,0.764890282,0.235109718,
44006,6,44,0.846290803,0.01602374,0.054599406,0.059347179,397,294,103,0.740554156,0.259445844,
44007,7,44,0.8538163,0.012936611,0.091849935,0.021992238,287,240,47,0.836236934,0.163763066,
44008,8,44,0.793589752,0.030769227,0.096794867,0.053846157,407,320,87,0.786240786,0.213759214,
44009,9,44,0.858730148,0.023809524,0.030952382,0.067460325,298,253,45,0.848993289,0.151006711,
44010,10,44,0.862844705,0.023222062,0.037735849,0.053701014,273,232,41,0.84981685,0.15018315,
44011,11,44,0.873779115,0.010518407,0.048084143,0.057099928,340,283,57,0.832352941,0.167647059,
44012,12,44,0.805734769,0.035125446,0.075268819,0.063082434,355,292,63,0.822535211,0.177464789,
44013,13,44,0.896611651,0.014769765,0.03475239,0.042571668,228,200,28,0.877192982,0.122807018,
44014,14,44,0.745275889,0.033257748,0.119425547,0.083900226,257,203,54,0.789883268,0.210116732,
44015,15,44,0.80445969,0.039451115,0.062607207,0.070325901,312,238,74,0.762820513,0.237179487,
44016,16,44,0.859685153,0.012320328,0.037645452,0.074606426,345,283,62,0.820289855,0.179710145,
44017,17,44,0.7942613,0.028693527,0.075702075,0.077533575,454,359,95,0.790748899,0.209251101,
44018,18,44,0.791475415,0.067540979,0.05114754,0.064262295,256,202,54,0.7890625,0.2109375,
44019,19,44,0.790516631,0.028308565,0.089879685,0.071479124,400,319,81,0.7975,0.2025,
44020,20,44,0.817030242,0.01548206,0.076002823,0.070372983,243,198,45,0.814814815,0.185185185,
44021,21,44,0.822548355,0.027351571,0.052701805,0.060707143,328,266,62,0.81097561,0.18902439,
44022,22,44,0.834105671,0.020389247,0.064874873,0.066728448,398,325,73,0.816582915,0.183417085,
44023,23,44,0.778702144,0.043261237,0.103161402,0.051580705,257,188,69,0.73151751,0.26848249,
44024,24,44,0.812148482,0.01912261,0.085489314,0.051743532,300,243,57,0.81,0.19,
44025,25,44,0.854792558,0.016452075,0.048640915,0.066523608,305,244,61,0.8,0.2,
44026,26,44,0.823489008,0.028846157,0.048076922,0.073489013,367,296,71,0.80653951,0.19346049,
44027,27,44,0.863483522,0.016139878,0.034969736,0.067921995,362,294,68,0.812154696,0.187845304,
44028,28,44,0.697594515,0.087972501,0.092096222,0.096907209,248,193,55,0.778225806,0.221774194,
44029,29,44,0.859125605,0.021512837,0.043719642,0.056904926,304,239,65,0.786184211,0.213815789,
44030,30,44,0.89466389,0.009009009,0.025641026,0.052668057,366,293,73,0.800546448,0.199453552,
44031,31,44,0.85454546,0.033566431,0.025874126,0.067132863,231,187,44,0.80952381,0.19047619,
44032,32,44,0.850110616,0.022123894,0.035398234,0.069137167,356,271,85,0.761235955,0.238764045,
44033,33,44,0.841317359,0.025449103,0.047904196,0.06212575,295,232,63,0.786440678,0.213559322,
44034,34,44,0.773538982,0.032467527,0.0965909,0.078733759,381,319,62,0.837270341,0.162729659,
44035,35,44,0.826219504,0.033536588,0.068597566,0.05030488,464,383,81,0.825431034,0.174568966,
44036,36,44,0.854283923,0.020637899,0.048155097,0.061913698,310,249,61,0.803225806,0.196774194,
44037,37,44,0.812652079,0.032441197,0.062449305,0.068937547,360,300,60,0.833333333,0.166666667,
44038,38,44,0.860887096,0.01612903,0.049059143,0.052419354,261,223,38,0.85440613,0.14559387,
44039,39,44,0.84056827,0.018942385,0.06235201,0.059194952,299,242,57,0.809364548,0.190635452,
44040,40,44,0.874442781,0.019316497,0.043090641,0.046062411,302,242,60,0.801324503,0.198675497,
44041,41,44,0.763569941,0.0631524,0.080897701,0.066283924,370,270,100,0.72972973,0.27027027,
45001,1,45,0.577283372,0.021077285,0.050351286,0.340749411,230,168,62,0.730434783,0.269565217,
45002,2,45,0.449856722,0.036294175,0.053486153,0.430754547,256,166,90,0.6484375,0.3515625,
45003,3,45,0.613751254,0.047522749,0.048533874,0.269969676,261,205,56,0.785440613,0.214559387,
45004,4,45,0.648535565,0.028451883,0.021757322,0.277824268,353,275,78,0.779036827,0.220963173,
45005,5,45,0.707465275,0.054687502,0.039930557,0.174479166,319,266,53,0.833855799,0.166144201,
45006,6,45,0.718625102,0.040767385,0.038369303,0.176658674,437,342,95,0.782608696,0.217391304,
45007,7,45,0.623050848,0.018305085,0.073220339,0.25559322,393,319,74,0.811704835,0.188295165,
45008,8,45,0.434103255,0.034646739,0.063858696,0.44565218,256,196,60,0.765625,0.234375,
45009,9,45,0.444444447,0.010043942,0.03829253,0.489014436,254,203,51,0.799212598,0.200787402,
45010,10,45,0.490138787,0.018991965,0.03798393,0.430971513,248,196,52,0.790322581,0.209677419,
45011,11,45,0.606016146,0.03081438,0.041819515,0.292002932,173,144,29,0.832369942,0.167630058,
45012,12,45,0.526627212,0.024408284,0.044378699,0.38165681,244,191,53,0.782786885,0.217213115,
45013,13,45,0.559959348,0.012195122,0.036585366,0.373983742,249,206,43,0.827309237,0.172690763,
45014,14,45,0.581144465,0.018292683,0.061913696,0.307692308,312,244,68,0.782051282,0.217948718,
45015,15,45,0.657808917,0.010438315,0.02408842,0.272334664,352,253,99,0.71875,0.28125,
45016,16,45,0.674418605,0.015813954,0.047441861,0.222325581,263,201,62,0.764258555,0.235741445,
45017,17,45,0.775056005,0.004413101,0.058841342,0.149921284,293,227,66,0.774744027,0.225255973,
45018,18,45,0.672611462,0.003184713,0.047133759,0.26624204,264,203,61,0.768939394,0.231060606,
45019,19,45,0.757719708,0.023752969,0.090261285,0.108076014,116,89,27,0.767241379,0.232758621,
45020,20,45,0.660034603,0.012110727,0.077854672,0.237889272,172,135,37,0.784883721,0.215116279,
45021,21,45,0.715167546,0.007054674,0.064373897,0.199294534,263,218,45,0.828897338,0.171102662,
45022,22,45,0.67882586,0.012787493,0.070132166,0.217192735,221,186,35,0.841628959,0.158371041,
45023,23,45,0.73510467,0.003220612,0.065217389,0.184380035,245,208,37,0.848979592,0.151020408,
45024,24,45,0.683881732,0.015648212,0.093643711,0.171357065,234,205,29,0.876068376,0.123931624,
45025,25,45,0.697095436,0.022130014,0.078838174,0.192254495,179,150,29,0.837988827,0.162011173,
45026,26,45,0.70962733,0.001552795,0.100931678,0.172360247,151,118,33,0.781456954,0.218543046,
45027,27,45,0.744140633,0.000976563,0.106445329,0.132812478,257,219,38,0.852140078,0.147859922,
45028,28,45,0.688811194,0.008741259,0.04895105,0.238636357,217,190,27,0.875576037,0.124423963,
